place_id,name,s_latitude,n_latitude,w_longitude,e_longitude
1739,Starbucks,44.4900319,44.4904022,26.1268859,26.1276647
1740,La Pescaderia,44.4908556,44.4909574,26.1279868,26.128101
1741,Jerry's Pizza - Pipera,44.4908133,44.4909297,26.1277058,26.1279171
1742,Real Foods Pipera-Plaza,44.4908412,44.4909441,26.1278909,26.128013
1743,Porto Gallo,44.4909098,44.491011,26.1283467,26.1284576
1744,Passione Ristorante,44.4909225,44.49104,26.1284314,26.1286498
1745,Jamoneria by Alioli,44.490889,44.4909856,26.1282084,26.1282888
1746,OTOTO Store Victoriei,44.4503747,44.4507449,26.0865814,26.0871535
1747,Coclintă Brasserie,44.4503747,44.4507449,26.0865814,26.0871535
1748,Loco Lounge & Coffee,44.4503747,44.4507449,26.0865814,26.0871535
1749,Oakberry Açai,44.4503747,44.4507449,26.0865814,26.0871535
1750,Gusti Pizza,44.3815024,44.3816024,26.1368459,26.1369459
1751,Kohi Bucharest,44.4134744,44.4135744,26.1634459,26.1635459
1752,5 to go Camil Ressu,44.4126059,44.4130087,26.1624516,26.1632884
1753,La Şulea,44.3764428,44.3810219,26.1743811,26.1788973
1754,"Papa Bun, Popești Leordeni",44.3764428,44.3810219,26.1743811,26.1788973
1755,Cappadocia Restaurant,44.3653962,44.365639,26.1500338,26.1503211
1756,Capadocia Narghilea,44.3653962,44.365639,26.1500338,26.1503211
1757,Pizza Maker,44.419249,44.4198655,26.1768748,26.177458
1758,Cake Coffee Shop,44.419249,44.4198655,26.1768748,26.177458
1759,A Coffee Shop,44.4104143,44.4108723,26.0601247,26.060456
1760,Las Vegas Games,44.4622686,44.4628342,26.1309898,26.1318937
1761,Coffee Shot,44.4608263,44.4617799,26.1319625,26.1325032
1762,Zori pe diminetii,44.4347107,44.4348107,26.1150479,26.1151479
1763,Victorita Pescarita,44.4701736,44.4702736,26.1447398,26.1448398
1764,Falafilo food,44.4694416,44.4695416,26.1440628,26.1441628
1765,Taverna La Jar,44.4690579,44.4692773,26.1449583,26.1452597
1766,Fun Pizza,44.4698694,44.4699694,26.1445519,26.1446519
1767,"Terasa ""La Pietris""",44.4693317,44.4694317,26.1454257,26.1455257
1768,Belli Siciliani Restaurant,44.4408685,44.4409685,26.1283364,26.1284364
1769,Hb Bistro,44.4411064,44.4412064,26.1282071,26.1283071
1770,SHARO KEBAB,44.4405013,44.4407527,26.1286221,26.1291218
1771,Coffee 2 Go Pache,44.4405013,44.4407527,26.1286221,26.1291218
1772,Oaza de racoare,44.4243735,44.4259952,26.1584025,26.1593566
1773,Restaurant George and Dragon,44.4221195,44.4222195,26.1057074,26.1058074
1774,Lanach Flavours,44.4875955,44.4882701,26.089565,26.0901677
1775,un MOFT cafe,44.4184214,44.4187955,26.1409101,26.1419996
1776,Militari Wellness,44.442174,44.4423647,25.9864763,25.9871881
1777,Spartan,44.4425831,44.4426903,25.987067,25.9872669
1778,Aromatech,44.4967158,44.501999,26.1945247,26.1998429
1779,FRUDISIAC,44.4600841,44.4601841,26.0950531,26.0951531
1780,White Horse,44.4615285,44.4616285,26.0956643,26.0957643
1781,YUKI japanese home dining,44.4607643,44.4608831,26.0949906,26.0952378
1782,Pio Bistro,44.4607643,44.4608831,26.0949906,26.0952378
1783,Paul,44.4606482,44.4607482,26.0942466,26.0943466
1784,ANA PAN BELLER,44.4615927,44.4619658,26.0949477,26.0954815
1785,Bistropolitan,44.4608949,44.4615166,26.094701,26.0951999
1786,Tuk Tuk Thai Urban Kitchen,44.4608999,44.4610083,26.096197,26.0963277
1787,La Mama Geta Mancare Traditionala,44.511776,44.511876,26.0197082,26.0198082
1788,Roll n Roast,44.3630533,44.3634512,26.1289021,26.129642
1789,PERA AQUA & RESTAURANT,44.3630533,44.3634512,26.1289021,26.129642
1790,D&L Cuisine,44.4891889,44.4896821,26.1268302,26.1278965
1791,Nor Sky Casual Restaurant,44.4777566,44.4781602,26.1044994,26.1049718
1792,Boogie Bar,44.440744,44.440844,26.116121,26.116221
1793,Restaurant Burebista Traditional,44.4395237,44.4396237,26.1153362,26.1154362
1794,Profi City,44.4192104,44.4202841,26.0192505,26.0196545
1795,Alot Fast Food,44.4203387,44.4206972,26.0185082,26.0193106
1796,The Burgr Factory,44.4321782,44.4324182,26.0507318,26.0512192
1797,ATELIERUL DE TARTE / FOMIZZA,44.4326939,44.4342762,26.0498356,26.0515523
1798,Hi sushi,44.4321782,44.4324182,26.0507318,26.0512192
1799,Casa Jienilor,44.439118,44.439218,26.1297628,26.1298628
1800,NOMONYM Coffee Roastery,44.4395668,44.4396668,26.1306172,26.1307172
1801,Restaurant Terasa Club - Bistro,44.439118,44.439218,26.1297628,26.1298628
1802,Matelotilor restaurant,44.4859121,44.4879814,26.0748322,26.0776373
1803,Domino's Pizza Colentina,44.467994,44.468094,26.1449536,26.1450536
1804,Shaormeria Băneasa Fundeni,44.4681773,44.4682773,26.1444874,26.1445874
1805,Giud Restaurant Libanez,44.46773,44.46783,26.1452989,26.1453989
1806,Herastrau pentru ursari,44.4671986,44.4672986,26.146209,26.146309
1807,Casa Condor - Bucuresti,44.436017,44.436117,26.0285415,26.0286415
1808,La Italianu veteranilor,44.435752,44.4363362,26.0287175,26.0299888
1809,JADE LAND Asia Food,44.4363884,44.4364884,26.028124,26.028224
1810,Urban House,44.4197178,44.4199911,26.0347794,26.0349767
1811,McDonald's,44.4185659,44.4187246,26.0348297,26.0352397
1812,Rocca by The Jar,44.4438054,44.4439556,26.0880841,26.0882956
1813,"Voilà, le Bistrot",44.4434928,44.4435928,26.0897238,26.0898238
1814,Domino's Pizza Budișteanu,44.443778,44.4440774,26.0895646,26.0899511
1815,Strong Specialty Coffee Shop,44.443835,44.443935,26.0890603,26.0891603
1816,Pranzo by ESS @ Expo,44.4733297,44.4741248,26.0670271,26.0676778
1817,Fresh Taste,44.4739816,44.4743291,26.0675702,26.0684658
1818,Domino Pizza,44.4623886,44.462471,26.0427689,26.0428537
1819,Panini Covrigarie & Gogoserie,44.4625517,44.4626517,26.0425266,26.0426266
1820,Burger Gang,44.462049,44.462149,26.042739,26.042839
1821,PREGO PIZZA,44.4614865,44.4623886,26.0418429,26.0427689
1822,Acuarela,44.4488564,44.4489564,26.1029762,26.1030762
1823,PIATTO 77,44.449704,44.449804,26.1021399,26.1022399
1824,Lovin' Wine bar & Bistro,44.459505,44.459605,26.0973531,26.0974531
1825,Bagelo,44.4595496,44.4596496,26.0976852,26.0977852
1826,Cucinetta,44.4598185,44.4599185,26.0985511,26.0986511
1827,Bistro Mon Cheri,44.4594044,44.4595044,26.0965531,26.0966531
1828,SCANDIA SIBIU S.R.L.,44.4603715,44.4604715,26.0971724,26.0972724
1829,KFC,44.4473426,44.4476341,26.074376,26.0747532
1830,Bistro Nord,44.4475795,44.4477375,26.0745844,26.0747663
1831,RESTAURANT FLOREAL,44.3935988,44.393629,26.0931355,26.093177
1832,piața progresu,44.3917266,44.3932422,26.0935713,26.094582
1833,Viking doner&grill,44.4463743,44.4464239,25.9973885,25.9998709
1834,Turkish Kebab,44.4963434,44.4964434,26.1988785,26.1989785
1835,Bucegi,44.4902546,44.4970591,26.1872639,26.2005999
1836,Berăria Park,44.4329868,44.4398949,26.1456161,26.156062
1837,Terasa 37-39,44.4335803,44.4337265,26.1501264,26.1505923
1838,Trenta Pizza Văcărescu,44.4764405,44.4765405,26.1061793,26.1062793
1839,Yummy Chicken,44.4852035,44.4853863,26.056109,26.0562736
1840,Coin Vert,44.46916,44.46926,26.06891,26.06901
1841,Bianca Vintilla,44.46941,44.46951,26.06992,26.07002
1842,Mr. Crispy Crangasi,44.4581324,44.4582324,26.044833,26.044933
1843,Nice Touch,44.4377659,44.4383985,26.1078913,26.1081386
1844,Bistro Habitat,44.4381439,44.4382439,26.1077927,26.1078927
1845,FoodVibe,44.4380392,44.4381392,26.1081691,26.1082691
1846,5 To Go,44.4369756,44.4371282,26.1095062,26.1097292
1847,Panorama Kebap,44.4139331,44.4140331,26.0612672,26.0613672
1848,Grădina Olari,44.438513,44.438861,26.1158708,26.1161749
1849,Time Out Cafe,44.4389425,44.4390425,26.1160649,26.1161649
1850,Le Bab Fried Chicken - Mosilor,44.4386048,44.4391754,26.1144953,26.1150014
1851,Gorilla’s Crazy Burgers,44.4386048,44.4391754,26.1144953,26.1150014
1852,Soseaua Salaj 296,44.3964186,44.3965186,26.0684147,26.0685147
1853,La Puiu,44.3970817,44.3971817,26.0689543,26.0690543
1854,Grill Kaufland,44.5016173,44.5017173,26.0647,26.0648
1855,Hard Taste - Pizza. Livrare & Take Away,44.4169877,44.4170877,26.1856602,26.1857602
1856,Omg Food SRL,44.4170925,44.4171925,26.1857028,26.1858028
1857,McDonald’s,44.4442564,44.4445431,26.036393,26.0367205
1858,al'ceva,44.4372895,44.4373895,26.130459,26.130559
1859,Club Art Papillon,44.4371682,44.4373037,26.1298545,26.1299942
1860,maraschino,44.4369657,44.4370657,26.1303673,26.1304673
1861,INDIE,44.4372078,44.4373078,26.1301076,26.1302076
1862,Restaurant Artezian,44.4369411,44.4370411,26.1305895,26.1306895
1863,Restaurant Suedez IKEA Pallady,44.4067549,44.4086812,26.2052813,26.2074753
1864,Moon Brasserie • restaurant pe malul Dambovitei (Centrul vechi - Unirii),44.4262881,44.4263527,26.1060686,26.1062668
1865,Naked Kitchen & Beach Bar,44.4262192,44.4263027,26.1072285,26.1075996
1866,The DOCK,44.4262489,44.4263316,26.1065746,26.1069681
1867,Ashof Kebap,44.4131218,44.4134027,26.1649302,26.1655257
1868,Bon Jardin,44.4428636,44.4430487,26.142642,26.1432656
1869,Zeina Kebap,44.4343802,44.4344802,26.0288108,26.0289108
1870,Casa Doina,44.4587464,44.459073,26.0831277,26.0836602
1871,Risto Pizzeria Acqua Farina,44.4091576,44.4092576,26.0643731,26.0644731
1872,Shaormeria C&A,44.4295649,44.4296649,26.1738174,26.1739174
1873,Casa Ardeleana,44.4291019,44.4292019,26.174855,26.174955
1874,SushiGo Colosseum Bucuresti,44.4936077,44.4937077,26.0154629,26.0155629
1875,Artichoke Social House,44.4379462,44.4382691,26.0962908,26.0969399
1876,Kraft Market,44.4368567,44.4371803,26.0957827,26.0962682
1877,Bar Ton,44.4371452,44.4377195,26.096226,26.0967821
1878,VanFruct Specialty Coffee Shop,44.4368567,44.4371803,26.0957827,26.0962682
1879,Bandit Specialty Coffee,44.4366268,44.4369294,26.0947736,26.0952047
1880,McDonald's,44.4465853,44.4468526,26.0740656,26.0744317
1881,5 To Go,44.4458369,44.4459369,26.0747901,26.0748901
1882,TED'S COFFEE CO.,44.446071,44.446171,26.0746298,26.0747298
1883,So Coffee,44.4463145,44.4465346,26.0736605,26.0739786
1884,Coffee 2 Go Gara de Nord,44.4465853,44.4468526,26.0740656,26.0744317
1885,hei,44.4932779,44.4934959,26.1268535,26.1271532
1886,La Mama,44.4533849,44.4534849,26.1045064,26.1046064
1887,TED'S COFFEE CO.,44.4512021,44.451545,26.0868167,26.0873231
1888,TANO Victoriei,44.4506891,44.4515401,26.0844971,26.0870638
1889,Amoom Victoriei,44.4508971,44.4512626,26.0870263,26.0874313
1890,Melania,44.4312383,44.4313814,26.1508621,26.1510909
1891,Autoservire La Cuțit,44.4137299,44.4138299,26.0918354,26.0919354
1892,BARTOLOMEO,44.4830679,44.4831679,26.0276577,26.0277577
1893,CervoFood - Comanda Mancare Online Livrare Mancare bucuresti sector 1 burger pizza paste mancare la oala,44.4823508,44.4824508,26.0279083,26.0280083
1894,Timp,44.430818,44.4313174,25.9898146,25.9900582
1895,PIZZA SUPREMA,44.387135,44.387235,26.0962836,26.0963836
1896,Flavours In The Garden at Diplomatic Club,44.4847669,44.4848501,26.0780557,26.0781794
1897,Alexa-Food,44.409924,44.4100449,26.0043856,26.004565
1898,Nud e Crud,44.409924,44.4100449,26.0043856,26.004565
1899,TED'S COFFEE CO.,44.4465596,44.4468287,26.0891526,26.0896733
1900,Restaurant Arancini,44.4272138,44.4273138,26.1526707,26.1527707
1901,Il Padrino,44.4282366,44.4292068,26.1586309,26.161678
1902,Subway,44.4426319,44.4428275,26.0361107,26.036408
1903,La Ioana,44.3857314,44.3858314,26.1106293,26.1107293
1904,5 To Go,44.3874953,44.3878835,26.1176634,26.1180746
1905,ZeZ,44.4308042,44.431139,26.1360388,26.1363821
1906,Sardin,44.4199619,44.4200619,26.1128787,26.1129787
1907,Taverna Syrtaki,44.4187781,44.4190411,26.1132793,26.1135307
1908,La Moldoveanu,44.4646653,44.4647477,26.1701549,26.1702789
1909,5 to go,44.4833128,44.4834825,26.0413923,26.0418526
1910,Restaurant Adi,44.4718458,44.4719458,26.020069,26.020169
1911,Kaufland Grill,44.4311191,44.4321364,26.0055403,26.0068442
1912,AveForchetta,44.4356763,44.4361501,26.096178,26.0972354
1913,Vatra,44.4352745,44.4353745,26.0945305,26.0946305
1914,Taverna Racilor - Oyster Bar Victoriei,44.4358079,44.4359079,26.0959393,26.0960393
1915,Negroni Aperitivo Bar,44.4356763,44.4361501,26.096178,26.0972354
1916,Nook Club,44.4356228,44.436116,26.0947402,26.0952503
1917,Oficiul 1,44.4363941,44.436607,26.0953148,26.0957924
1918,Kristal Club,44.4348048,44.4349048,26.0957675,26.0958675
1919,Poke House,44.4356228,44.436116,26.0947402,26.0952503
1920,Yoshi Izakaya,44.4356228,44.436116,26.0947402,26.0952503
1921,UVA Wine Shop & Bar,44.4356228,44.436116,26.0947402,26.0952503
1922,Casa Toma,44.4241789,44.4244229,26.0727251,26.0730138
1923,Restaurant S'Agapo Ballroom,44.3946444,44.3947444,26.0545436,26.0546436
1924,KFC Feeria,44.5128713,44.5134722,26.0815338,26.0825427
1925,Supermarket&FastFood,44.3696368,44.3697368,26.0889562,26.0890562
1926,Trei Bețivi,44.4415701,44.4416701,26.1093731,26.1094731
1927,Autoservire Foișor - Vasile Lascăr,44.4403471,44.4404471,26.1086806,26.1087806
1928,Busuioc,44.4405697,44.4406697,26.108272,26.108372
1929,Hachi Sushi,44.4518011,44.4519011,26.1053614,26.1054614
1930,Verbun Shaorma,44.4410888,44.4416749,26.0166487,26.0175345
1931,Hamsii Bucuresti,44.3859224,44.3860539,26.0991043,26.099285
1932,Bistro 17,44.5066854,44.5067854,26.1370039,26.1371039
1933,La Mița Biciclista,44.4447444,44.4448611,26.0937466,26.0940169
1934,Palmier Fast food,44.4812387,44.4815323,26.1708872,26.1734889
1935,Restaurant Edessa,44.4700463,44.4701463,26.1466579,26.1467579
1936,CNM Kebap,44.469915,44.470015,26.1470643,26.1471643
1937,Andronache,44.470277,44.470377,26.1471973,26.1472973
1938,Bistro Dorobanți,44.4700889,44.4701889,26.1475884,26.1476884
1939,Simigeria Matei,44.4274548,44.4285752,26.1005665,26.1008394
1940,Luca,44.4274548,44.4285752,26.1005665,26.1008394
1941,La Birlic,44.4409786,44.4411373,26.131273,26.1314446
1942,Town Coffee,44.4522321,44.4526359,26.1259808,26.1263838
1943,Restaurant cu meniu International - Elzada Restaurant & Lounge,44.3988881,44.4034837,26.1058294,26.1128175
1944,5 To Go Hils Pallady,44.4048048,44.4052146,26.2063628,26.206754
1945,OPA!-OPA! Greek Fast Food Valea Cascadelor,44.4235399,44.4253327,25.9960008,25.9971566
1946,Pauza Mica,44.4251549,44.4261946,25.9969152,25.9984775
1947,Isoletta,44.4778222,44.4779222,26.0849525,26.0850525
1948,Fratelli (Herastrau),44.4778222,44.4779222,26.0849525,26.0850525
1949,Ristorante Il Calcio BTT,44.4776622,44.4781238,26.0854588,26.0864552
1950,Fusion Il Calcio Sul Lago,44.4776622,44.4781238,26.0854588,26.0864552
1951,Julio's Pizza,44.4981111,44.4984173,26.1940723,26.1947741
1952,Domino's Pizza Panduri,44.427035,44.4276463,26.0655454,26.0663414
1953,Fast food IDM,44.4494616,44.4495857,26.0664986,26.0666599
1954,Hygge Pizza,44.4482589,44.4490375,26.0669483,26.0688499
1955,ZenSushi Dorobanti,44.4617562,44.4618562,26.0963284,26.0964284
1956,Bibo Restaurant Floreasca,44.4613126,44.4614049,26.098356,26.0986943
1957,Zato Coffee Shop,44.4612927,44.4613927,26.0978763,26.0979763
1958,Osman pasa doner,44.3987321,44.3988321,26.0488605,26.0489605
1959,XXL FOOD,44.3988345,44.3989019,26.048932,26.0491001
1960,VENTTO Pizza & Caffè,44.4303467,44.4307003,26.1366136,26.1370357
1961,miss Ale - Espresso Bar,44.4232326,44.4233326,26.1026772,26.1027772
1962,Trofic Timpuri Noi,44.4182144,44.4184273,26.1127575,26.1130615
1963,Yasser 2,44.4179386,44.4180386,26.1145549,26.1146549
1964,Sip Sip specialty coffee,44.4182144,44.4184273,26.1127575,26.1130615
1965,Golden Woks chinese food,44.4178241,44.4179508,26.1145719,26.1147971
1966,Profi Super,44.4125334,44.4128147,26.1501413,26.1505438
1967,Pantelimon Bistro,44.4596221,44.4597235,26.2020458,26.2047128
1968,Bonne Cuisine,44.4770645,44.477717,26.104594,26.1055738
1969,Solt Dining,44.4777721,44.4781578,26.1068706,26.107482
1970,CAFFE-BAR,44.4407755,44.4412362,26.1822952,26.1824518
1971,Criss,44.4411718,44.4417577,26.1815832,26.1833822
1972,Profi,44.3843105,44.3851807,26.0822339,26.0837974
1973,Ginger Horse Irish Pub,44.5060547,44.5061547,26.1371657,26.1372657
1974,Premium,44.5023046,44.5065239,26.1374402,26.1392842
1975,Restaurant La nor,44.4361663,44.4365505,26.00774,26.008379
1976,Royal Sushi Restaurant,44.4612246,44.4613246,26.0629442,26.0630442
1977,Salt and Pepper Delivery,44.4817776,44.4826713,26.0631956,26.0649987
1978,Ciorbe to Go,44.4817776,44.4826713,26.0631956,26.0649987
1979,Burger Peter Pantelimon,44.4492262,44.4497407,26.2152377,26.2209643
1980,Urban Chicken,44.4086422,44.4087422,25.9924598,25.9925598
1981,AdoniA Bistro& Food,44.4086422,44.4087422,25.9924598,25.9925598
1982,5 TO GO,44.3879522,44.3882123,26.0606704,26.0609341
1983,Trenta Pizza Timpuri Noi,44.4127753,44.4133809,26.1143356,26.1148263
1984,Student Services,44.4135663,44.4140223,26.1147567,26.1157599
1985,Madame B - Tea and Pancake House,44.3912774,44.3914498,26.00391,26.0041423
1986,La Bariera Baicului,44.4479106,44.4480106,26.1455993,26.1456993
1987,Oala-bunicii.ro - Mancare gatita la oala,44.4474757,44.4475757,26.1464795,26.1465795
1988,Velocità,44.4431803,44.4432803,26.0932974,26.0933974
1989,Zăganu,44.4429197,44.4430197,26.0931239,26.0932239
1990,Green Hours Jazz Cafe,44.4429804,44.4430804,26.0937857,26.0938857
1991,Centrale Pizza,44.443045,44.443145,26.0934107,26.0935107
1992,Meygu,44.4435445,44.4436445,26.0943592,26.0944592
1993,La Salumeria Bucharest,44.4433482,44.4434482,26.0926408,26.0927408
1994,Pizzeria La Fetta D’Oro,44.4187508,44.4188508,26.1296014,26.1297014
1995,jadsticks,44.3772421,44.3773421,26.0874855,26.0875855
1996,Niro,44.4757385,44.4768448,26.1767441,26.1781406
1997,Domino's Pizza Chitila,44.48186,44.48196,26.03048,26.03058
1998,Mancare Gatita Gratar Burgeri Shaorma Kebab Bere La Draft,44.4826035,44.4827035,26.0296062,26.0297062
1999,Zona by E S S,44.4751148,44.4761801,26.0686624,26.0704202
2000,"Fast food ""Scanteia""",44.4730428,44.4747772,26.0675018,26.0712427
2001,Doza de cafea,44.4093031,44.4094031,26.0564655,26.0565655
2002,Pizza Club No. 16,44.4178138,44.4180667,26.1438958,26.1444743
2003,Kunnai,44.4646935,44.4652377,26.0599299,26.0608646
2004,dogu.,44.4646935,44.4652377,26.0599299,26.0608646
2005,泰国餐厅,44.4646935,44.4652377,26.0599299,26.0608646
2006,Bulevard,44.4154151,44.4155151,26.0420485,26.0421485
2007,Caffe' del Moro,44.4281583,44.4282583,26.0716805,26.0717805
2008,Dominum grill and bar,44.3983199,44.3984199,26.048076,26.048176
2009,5 to go Bucuresti-Magurele 15,44.3981549,44.3982549,26.0487696,26.0488696
2010,MiT - Burgărie și altele,44.3706921,44.3707921,26.1461512,26.1462512
2011,The Oasis,44.3702997,44.3703997,26.145701,26.145801
2012,Aluat by FireHouse Pizza,44.370396,44.370496,26.1459494,26.1460494
2013,Nussdorf,44.4100831,44.4102126,26.0776711,26.0778595
2014,Las Vegas Games,44.4104417,44.4105417,26.0788614,26.0789614
2015,Ohvaz,44.3739588,44.3740588,26.0901894,26.0902894
2016,Giurgiului,44.3732674,44.3733674,26.0904647,26.0905647
2017,Kitchen,44.4910593,44.491486,26.0923329,26.0926575
2018,Profi City,44.4181882,44.4183593,25.9998903,26.00025
2019,La Tuti - mancare gatita,44.3680981,44.3681981,26.1438473,26.1439473
2020,Bella Italia Popesti Leordeni,44.3668794,44.3672951,26.1450867,26.145697
2021,la bogdan,44.3680575,44.3681575,26.1434602,26.1435602
2022,The Wine Space No145,44.410745,44.410845,26.1000523,26.1001523
2023,Fratelli Studios,44.4724486,44.4725486,26.1131751,26.1132751
2024,The Gallery,44.4703458,44.4732667,26.1085236,26.1128405
2025,Amoom by the pool,44.4703458,44.4732667,26.1085236,26.1128405
2026,Flat White Tea & Coffee Deli,44.4341244,44.4342619,26.0089155,26.0098904
2027,Tartufo Trufe,44.506609,44.506709,26.0260768,26.0261768
2028,Taboo Caffe,44.3896815,44.3897815,26.0055972,26.0056972
2029,ARCO italian,44.4655186,44.4657069,26.0758556,26.0761232
2030,La Baltă,44.464762,44.4649875,26.0757904,26.0761616
2031,Barbizon Steak House,44.4751148,44.4761801,26.0686624,26.0704202
2032,La Galette,44.4751148,44.4761801,26.0686624,26.0704202
2033,Presto Pizza,44.425509,44.425609,26.0517214,26.0518214
2034,Pink Cat,44.4259073,44.4260073,26.0517309,26.0518309
2035,Friends Pub,44.4287623,44.4288623,26.1531124,26.1532124
2036,Forever Pizza Non Stop Bucuresti Livrare Pizza,44.4282448,44.4284488,26.1528876,26.1530597
2037,Pizza Bobocului,44.4282448,44.4284488,26.1528876,26.1530597
2038,Marios pizza,44.4347856,44.4348856,26.0296576,26.0297576
2039,"Terasa "" La Casa Gri""",44.4347856,44.4348856,26.0296576,26.0297576
2040,Profi Super,44.4211378,44.4223568,26.0891395,26.0897927
2041,Ciorbarie,44.4162367,44.4176155,26.0348248,26.0369889
2042,Tava Cu De Toate,44.4162367,44.4176155,26.0348248,26.0369889
2043,J'adore Grand Ballroom,44.3876661,44.3877661,26.1126953,26.1127953
2044,Restaurant Galeto,44.3875258,44.3876258,26.1114159,26.1115159
2045,Vicii Coffee Shop,44.4329918,44.4334317,26.1374086,26.1377229
2046,Restaurant,44.3838717,44.3839717,26.1173486,26.1174486
2047,Excalibur,44.4381555,44.4382555,26.0977561,26.0978561
2048,The Lobby,44.4378728,44.4379728,26.0975318,26.0976318
2049,Tasty Food,44.3787766,44.3788766,26.1269502,26.1270502
2050,Barracuda Sushi,44.49676,44.49686,26.03807,26.03817
2051,Pizzeria Posibilita Me Gusta,44.4964032,44.4965032,26.0376464,26.0377464
2052,Brasserie 41,44.5136961,44.5137961,26.1317873,26.1318873
2053,Gré Bakery,44.5136961,44.5137961,26.1317873,26.1318873
2054,Panini nur,44.4563326,44.4581818,26.2036075,26.2082468
2055,Springtime,44.5101776,44.5108472,26.021478,26.0224926
2056,Kaufland Grill,44.4481084,44.4482683,26.0692431,26.0694389
2057,Terasa Gratar,44.3916552,44.3917668,26.060439,26.0606211
2058,Biutiful Downtown,44.4167301,44.4168301,26.1146741,26.1147741
2059,Carnivale Food Market,44.4163731,44.4169776,26.1147214,26.1156824
2060,Gattini (pasta fresca),44.4163731,44.4169776,26.1147214,26.1156824
2061,Camionetta Pizzeria - Carnivale Food Market,44.4167425,44.4172718,26.1141753,26.1148573
2062,Fendi Kebap Crangasi,44.4568522,44.4573417,26.0470255,26.047898
2063,Kungfu Pizza,44.4564614,44.4568211,26.0470018,26.0473278
2064,Trattoria Monza,44.4278806,44.4279806,26.1536851,26.1537851
2065,Zgubilici Playground,44.4284413,44.428747,26.153377,26.1540091
2066,Tranquila Ballroom,44.4284413,44.428747,26.153377,26.1540091
2067,La Cocoșatu’,44.4628268,44.4629268,26.0763893,26.0764893
2068,Nuria Coffee Studio,44.4634986,44.4635986,26.0745132,26.0746132
2069,Class,44.4522379,44.4523379,26.0515281,26.0516281
2070,SANDWICH BREAK,44.4713813,44.4714813,26.1630241,26.1631241
2071,Boiler Coffee Shop,44.4328954,44.4329954,26.1387429,26.1388429
2072,Ali Baba Bucharest,44.4330892,44.4331892,26.1385039,26.1386039
2073,The Host,44.4326448,44.4327448,26.1387479,26.1388479
2074,ASIA STREET FOOD (mancare vietnameza),44.4322704,44.4323704,26.1394311,26.1395311
2075,Beluga Restaurant,44.4324226,44.4325226,26.1388504,26.1389504
2076,Primitiv BBQ,44.432484,44.432584,26.13901,26.13911
2077,Trattoria della Nanna,44.4329376,44.4331012,26.030588,26.030907
2078,Mr Laziz,44.4334684,44.4335684,26.0302131,26.0303131
2079,AS Garden,44.433465,44.433565,26.0301363,26.0302363
2080,Pizzeria Classic,44.4333845,44.4334845,26.0301438,26.0302438
2081,Casa Florys,44.3839068,44.3844728,26.0123548,26.0137704
2082,Casa Banica,44.4203416,44.4204416,26.0888845,26.0889845
2083,Zodiac,44.4675292,44.4676292,26.0613691,26.0614691
2084,Racepresso,44.4965131,44.4967275,26.0694207,26.0696245
2085,Ever After,44.4432143,44.4433143,26.0965016,26.0966016
2086,Trattoria Don Vito Ristorante,44.4429595,44.4430595,26.0964333,26.0965333
2087,OTOTO - Specialty coffee and healthy vegan store,44.4432143,44.4433143,26.0965016,26.0966016
2088,M60,44.4430863,44.4431863,26.0967049,26.0968049
2089,Restaurant Savart,44.4422817,44.4423817,26.0952787,26.0953787
2090,Red Angus Steakhouse,44.4435486,44.4436486,26.0957744,26.0958744
2091,Terminus,44.442207,44.442307,26.0947004,26.0948004
2092,Pizza Bonita Carefour Colosseum,44.4932059,44.4933059,26.0156158,26.0157158
2093,Mesopotamia,44.4927447,44.4928447,26.0170052,26.0171052
2094,Noodle Pack,44.4907321,44.4930099,26.0160059,26.0180603
2095,Schnitzelburgers,44.4653728,44.4654728,26.1147014,26.1148014
2096,Hotel Horoscop,44.4252268,44.4256292,26.1032063,26.1037477
2097,The Harp Irish Pub,44.4254391,44.4256851,26.1017758,26.1032129
2098,Trattoria L'Oroscopo,44.4254391,44.4256851,26.1017758,26.1032129
2099,Fuior Restaurant,44.4252188,44.4255376,26.1020705,26.1025594
2100,Los Amantes,44.4368524,44.4369524,26.0989192,26.0990192
2101,Trattoria Colosseum,44.4363565,44.4367924,26.0987251,26.0993383
2102,Nether,44.4363297,44.4364297,26.0981083,26.0982083
2103,Velocità,44.4371165,44.4372335,26.0983879,26.0987098
2104,La Radu Voința,44.4752287,44.4790086,26.0975613,26.1009419
2105,Terasa Express,44.4789301,44.4790301,26.0995802,26.0996802
2106,Hub Convenience,44.4791927,44.4792927,26.1001482,26.1002482
2107,La Bunica,44.4752287,44.4790086,26.0975613,26.1009419
2108,Restaurant elena,44.4812286,44.4818312,26.1214369,26.1222817
2109,La Cutzu Șchiop,44.429309,44.4336289,26.0787498,26.0816914
2110,Rosetti Brasserie,44.441891,44.441991,26.1095796,26.1096796
2111,LI-WU,44.4525962,44.4527164,26.1060873,26.1064289
2112,Patiseria Tineretului - Ștefan cel Mare,44.4526891,44.4527891,26.1058479,26.1059479
2113,Cafea si Clatite,44.4524391,44.4527164,26.1057072,26.1060926
2114,El Chim,44.4190526,44.4191526,26.2178871,26.2179871
2115,Sciccheria,44.5085473,44.5087506,26.1384196,26.1387661
2116,Boom Burger Colentina,44.4699203,44.47007,26.1434494,26.1436485
2117,Taste of Ararat,44.4704736,44.4705736,26.1441762,26.1442762
